city,timestamp,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide,us_aqi,european_aqi,temperature,humidity,wind_speed,pressure,precipitation,cloudcover
Karachi,2025-01-07 22:00:00+00:00,24.0,24.0,638.0,27.5,49.0,14.7,74.02482,53.166664,14.4,35.849644,4.942631,1016.5,0.0,0.0
Karachi,2025-01-07 23:00:00+00:00,21.7,21.7,493.0,20.8,52.0,14.2,74.84929,54.716667,13.75,37.940113,4.8965297,1016.5,0.0,0.0
Karachi,2025-01-08 00:00:00+00:00,23.0,23.0,518.0,25.6,37.0,13.0,75.60284,56.13333,13.05,40.291454,4.8433046,1016.4,0.0,0.0
Karachi,2025-01-08 01:00:00+00:00,21.1,21.0,853.0,31.2,29.0,13.8,76.47163,57.766663,12.0,43.16388,5.22,1017.0,0.0,0.0
Karachi,2025-01-08 02:00:00+00:00,22.6,22.6,1358.0,38.6,20.0,15.2,77.19858,59.13333,11.6,44.31784,5.495161,1017.5,0.0,0.0
Karachi,2025-01-08 03:00:00+00:00,31.0,31.0,1736.0,42.3,21.0,17.5,77.92553,60.1,11.5,44.611706,5.8048253,1018.3,0.0,0.0
Karachi,2025-01-08 04:00:00+00:00,31.9,31.9,1878.0,39.1,43.0,21.2,79.03368,60.516663,13.55,38.297096,3.8521678,1019.2,0.0,0.0
Karachi,2025-01-08 05:00:00+00:00,29.2,29.1,1894.0,32.2,75.0,25.9,80.0,60.879997,17.2,28.270998,3.3481934,1019.3,0.0,0.0
Karachi,2025-01-08 06:00:00+00:00,22.4,22.4,1813.0,25.9,103.0,30.7,80.90426,61.219997,20.25,19.631563,2.52,1018.9,0.0,0.0
Karachi,2025-01-08 07:00:00+00:00,18.0,17.8,1590.0,21.1,121.0,35.7,81.391846,61.40333,22.15,16.515738,2.4482648,1017.6,0.0,0.0
Karachi,2025-01-08 08:00:00+00:00,18.2,17.6,1271.0,16.9,134.0,40.8,81.64893,61.5,23.1,17.505909,3.7585104,1016.2,0.0,0.0
Karachi,2025-01-08 09:00:00+00:00,19.6,18.9,1021.0,14.7,143.0,45.1,81.96809,62.363632,23.45,19.788101,6.122647,1015.2,0.0,0.0
Karachi,2025-01-08 10:00:00+00:00,21.5,20.8,892.0,14.0,152.0,48.7,82.42022,64.0,23.3,22.83566,7.968939,1014.5,0.0,0.0
Karachi,2025-01-08 11:00:00+00:00,23.3,22.6,834.0,15.3,157.0,51.5,83.03191,64.90909,22.75,23.608433,9.600937,1014.5,0.0,0.0
Karachi,2025-01-08 12:00:00+00:00,26.9,26.8,856.0,20.2,154.0,55.3,83.76773,64.36364,21.75,26.007568,8.688613,1014.7,0.0,0.0
Karachi,2025-01-08 13:00:00+00:00,34.3,34.2,1022.0,35.9,126.0,50.8,87.54252,62.666664,20.7,43.228558,7.8625183,1015.0,0.0,0.0
Karachi,2025-01-08 14:00:00+00:00,40.7,40.5,1270.0,57.3,87.0,44.5,98.384346,62.9,20.15,48.51052,7.69592,1015.4,0.0,0.0
Karachi,2025-01-08 15:00:00+00:00,40.7,40.4,1423.0,71.4,58.0,38.8,94.98299,62.719997,19.65,51.4032,8.490582,1015.8,0.0,0.0
Karachi,2025-01-08 16:00:00+00:00,39.7,39.0,1394.0,71.6,48.0,34.8,84.05142,62.40333,18.75,56.60015,7.7650757,1016.1,0.0,0.0
Karachi,2025-01-08 17:00:00+00:00,38.6,37.8,1271.0,64.5,47.0,31.5,83.56383,62.22,17.95,61.943855,7.5019197,1016.1,0.0,0.0
Karachi,2025-01-08 18:00:00+00:00,37.8,36.9,1138.0,56.6,47.0,28.3,83.475174,62.186665,17.45,66.96909,7.570707,1015.7,0.0,0.0
Karachi,2025-01-08 19:00:00+00:00,35.9,34.9,1021.0,49.5,47.0,25.0,83.67908,62.263336,16.95,71.68001,7.2359104,1015.4,0.0,0.0
Karachi,2025-01-08 20:00:00+00:00,33.2,32.4,896.0,41.7,48.0,21.8,83.94504,62.363335,16.4,75.70956,6.8612823,1014.8,0.0,0.0
Karachi,2025-01-08 21:00:00+00:00,31.1,30.2,771.0,35.3,48.0,19.2,84.219864,62.466667,15.95,78.68535,7.3094187,1014.3,0.0,0.0
Karachi,2025-01-08 22:00:00+00:00,29.6,28.5,601.0,30.4,44.0,17.1,84.53015,62.583336,15.4,81.23684,7.6367526,1014.0,0.0,0.0
Karachi,2025-01-08 23:00:00+00:00,28.3,26.9,431.0,27.0,39.0,15.5,84.929085,62.733337,14.65,84.13718,7.519175,1013.6,0.0,0.0
Karachi,2025-01-09 00:00:00+00:00,28.4,26.6,415.0,26.1,34.0,14.8,85.390076,62.90667,14.0,85.1826,7.229191,1013.5,0.0,0.0
Karachi,2025-01-09 01:00:00+00:00,28.6,26.5,677.0,32.3,26.0,15.9,85.70923,63.026665,12.75,81.42843,6.320538,1014.4,0.0,0.0
Karachi,2025-01-09 02:00:00+00:00,31.3,29.2,1092.0,40.6,16.0,17.6,86.196815,63.21,12.85,75.88416,5.495161,1015.5,0.0,0.0
Karachi,2025-01-09 03:00:00+00:00,37.5,35.7,1434.0,44.7,19.0,19.6,86.78192,63.43,12.25,74.00219,6.3690495,1016.1,0.0,0.0
Karachi,2025-01-09 04:00:00+00:00,37.3,36.1,1658.0,41.1,45.0,22.5,87.19858,63.586662,13.65,64.59879,6.889557,1016.8,0.0,0.0
Karachi,2025-01-09 05:00:00+00:00,33.9,33.4,1809.0,33.3,82.0,25.8,87.570915,63.72667,17.05,48.32071,4.978554,1017.2,0.0,0.0
Karachi,2025-01-09 06:00:00+00:00,29.8,29.7,1795.0,25.7,114.0,27.6,87.952126,63.870003,20.5,38.149773,4.5,1017.0,0.0,0.0
Karachi,2025-01-09 07:00:00+00:00,21.9,21.8,1478.0,18.8,133.0,26.5,88.5993,64.113335,22.65,28.989693,5.3426957,1016.0,0.0,0.0
Karachi,2025-01-09 08:00:00+00:00,17.9,17.9,996.0,12.1,146.0,23.8,88.9539,64.246666,23.65,24.020485,6.552099,1014.7,0.0,0.0
Karachi,2025-01-09 09:00:00+00:00,17.4,17.4,669.0,8.0,154.0,21.9,88.9805,64.36364,24.1,23.630856,6.206738,1013.7,0.0,0.0
Karachi,2025-01-09 10:00:00+00:00,17.6,17.5,574.0,4.6,160.0,21.7,88.84752,65.454544,24.2,24.775942,6.489992,1012.8,0.0,0.0
Karachi,2025-01-09 11:00:00+00:00,17.7,17.6,635.0,3.9,160.0,22.2,88.55497,65.454544,23.9,26.412453,6.4624763,1012.6,0.0,0.0
Karachi,2025-01-09 12:00:00+00:00,19.5,19.3,936.0,14.2,146.0,28.0,88.1117,63.93,23.3,29.47964,5.4656014,1012.7,0.0,0.0
Karachi,2025-01-09 13:00:00+00:00,35.0,34.9,1719.0,42.4,109.0,28.5,99.44727,63.680004,22.4,30.272005,6.048107,1013.4,0.0,0.0
Karachi,2025-01-09 14:00:00+00:00,51.7,51.5,2744.0,81.0,59.0,29.2,105.18707,63.70334,21.85,33.802494,5.2478566,1014.2,0.0,0.0
Karachi,2025-01-09 15:00:00+00:00,56.9,56.7,3375.0,108.9,21.0,30.4,93.494896,64.07,21.2,40.791855,2.0523157,1014.6,0.0,0.0
Karachi,2025-01-09 16:00:00+00:00,60.3,60.1,3270.0,116.2,9.0,33.0,89.929085,64.613335,20.05,42.024384,4.1556225,1015.4,0.0,0.0
Karachi,2025-01-09 17:00:00+00:00,62.2,61.7,2772.0,112.7,9.0,36.0,91.799644,65.316666,19.15,35.951138,6.0077944,1015.8,0.0,0.0
Karachi,2025-01-09 18:00:00+00:00,65.7,65.4,2273.0,106.2,12.0,36.5,93.91844,66.113335,18.3,36.599953,7.7400002,1015.5,0.0,0.0
Karachi,2025-01-09 19:00:00+00:00,58.2,58.1,1879.0,98.7,13.0,32.5,96.44504,67.06333,17.65,38.805397,8.587338,1015.6,0.0,0.0
Karachi,2025-01-09 20:00:00+00:00,48.2,48.2,1485.0,88.3,16.0,25.9,98.50178,67.83667,17.5,38.898907,5.2323985,1015.3,0.0,1.0
Karachi,2025-01-09 21:00:00+00:00,41.4,41.3,1163.0,76.7,21.0,20.4,99.90248,68.363335,16.9,40.68947,2.7238941,1015.2,0.0,8.0
Karachi,2025-01-09 22:00:00+00:00,36.6,36.4,919.0,62.6,30.0,16.9,101.041664,68.73333,16.2,43.2966,3.0758414,1015.2,0.0,10.0
Karachi,2025-01-09 23:00:00+00:00,32.6,32.6,749.0,47.5,40.0,14.4,101.864586,68.996666,15.4,47.031963,6.4096174,1015.1,0.0,23.0
Karachi,2025-01-10 00:00:00+00:00,31.1,31.0,708.0,47.4,35.0,13.5,102.458336,69.18667,15.5,47.390694,6.873078,1015.1,0.0,41.0
Karachi,2025-01-10 01:00:00+00:00,28.6,28.6,899.0,48.6,33.0,14.2,102.91667,69.333336,16.85,42.42891,6.1437774,1015.6,0.0,45.0
Karachi,2025-01-10 02:00:00+00:00,29.1,29.0,1220.0,49.9,30.0,15.2,103.13542,69.403336,16.5,43.995335,6.9270773,1016.1,0.0,68.0
Karachi,2025-01-10 03:00:00+00:00,35.6,35.5,1423.0,49.1,34.0,16.4,103.11458,69.39667,16.2,44.8437,7.989242,1016.9,0.0,8.0
Karachi,2025-01-10 04:00:00+00:00,41.4,41.3,1390.0,44.6,48.0,17.8,103.09374,69.39,17.3,41.237183,8.649369,1017.7,0.0,6.0
Karachi,2025-01-10 05:00:00+00:00,40.9,40.5,1239.0,37.8,69.0,19.4,103.63542,69.56333,19.7,35.110775,5.7628117,1018.2,0.0,4.0
Karachi,2025-01-10 06:00:00+00:00,40.3,39.5,1079.0,30.9,89.0,21.2,104.37501,69.8,22.0,29.842075,3.9518096,1018.0,0.0,6.0
Karachi,2025-01-10 07:00:00+00:00,38.0,37.0,926.0,23.5,109.0,23.4,105.39582,70.12666,23.65,25.337667,2.50064,1017.0,0.0,6.0
Karachi,2025-01-10 08:00:00+00:00,30.7,30.0,765.0,16.0,130.0,25.9,106.97916,70.63333,24.65,22.460583,1.5273507,1015.6,0.0,0.0
Karachi,2025-01-10 09:00:00+00:00,27.1,26.6,651.0,11.2,145.0,28.2,108.23958,71.03667,25.25,22.061213,3.604497,1014.6,0.0,8.0
Karachi,2025-01-10 10:00:00+00:00,27.0,26.6,595.0,7.7,157.0,30.3,109.197914,71.34333,25.35,24.219067,9.139322,1013.9,0.0,17.0
Karachi,2025-01-10 11:00:00+00:00,28.2,27.8,587.0,6.8,163.0,32.3,110.14583,71.64666,24.15,35.773018,13.60519,1013.8,0.0,15.0
Karachi,2025-01-10 12:00:00+00:00,58.4,56.5,658.0,16.8,147.0,34.7,111.20832,71.986664,23.05,37.707893,13.1412325,1013.9,0.0,2.0
Karachi,2025-01-10 13:00:00+00:00,70.5,68.7,877.0,44.3,108.0,33.5,115.08333,73.22666,22.3,39.732704,11.103243,1014.4,0.0,4.0
Karachi,2025-01-10 14:00:00+00:00,74.3,72.4,1174.0,81.8,55.0,31.7,118.60416,74.353325,21.35,43.558857,9.021574,1015.0,0.0,2.0
Karachi,2025-01-10 15:00:00+00:00,75.2,73.1,1376.0,106.3,16.0,30.3,120.78124,75.049995,20.55,46.53482,7.748368,1015.8,0.0,3.0
Karachi,2025-01-10 16:00:00+00:00,78.5,76.6,1397.0,105.9,7.0,29.7,122.489586,75.596664,20.15,47.5375,8.11798,1016.5,0.0,3.0
Karachi,2025-01-10 17:00:00+00:00,75.0,74.0,1322.0,92.5,12.0,29.5,124.20833,76.14667,19.95,45.43235,8.647496,1016.7,0.0,0.0
Karachi,2025-01-10 18:00:00+00:00,65.7,65.2,1228.0,78.5,20.0,28.7,125.48958,76.55666,19.85,41.823414,6.849467,1016.7,0.0,0.0
Karachi,2025-01-10 19:00:00+00:00,57.2,56.9,1131.0,68.0,26.0,26.7,125.46874,76.549995,19.0,42.89481,6.601363,1016.6,0.0,0.0
Karachi,2025-01-10 20:00:00+00:00,49.8,49.7,1015.0,57.0,34.0,24.1,125.34374,76.51,18.3,43.743748,6.5520988,1016.5,0.0,0.0
Karachi,2025-01-10 21:00:00+00:00,44.6,44.6,908.0,46.1,43.0,22.1,125.499985,76.56,17.6,44.771984,6.9247384,1016.2,0.0,0.0
Karachi,2025-01-10 22:00:00+00:00,40.7,40.6,770.0,33.1,54.0,21.0,125.84374,76.67,16.95,46.327293,6.763786,1016.0,0.0,0.0
Karachi,2025-01-10 23:00:00+00:00,38.0,37.8,641.0,20.2,65.0,20.5,126.28125,76.810005,16.4,48.308117,6.698806,1015.9,0.0,0.0
Karachi,2025-01-11 00:00:00+00:00,38.9,38.8,671.0,21.1,55.0,20.1,126.82292,76.98333,15.95,50.059982,7.587806,1016.0,0.0,0.0
Karachi,2025-01-11 01:00:00+00:00,38.5,38.5,1024.0,28.9,43.0,20.7,127.63542,77.24334,15.35,50.948116,7.5942073,1016.5,0.0,0.0
Karachi,2025-01-11 02:00:00+00:00,41.6,41.6,1536.0,39.4,27.0,21.7,128.66667,77.57333,14.85,52.066414,7.0223074,1017.0,0.0,0.0
Karachi,2025-01-11 03:00:00+00:00,49.4,49.4,1867.0,45.4,25.0,24.0,129.97916,77.99333,14.8,51.512085,7.2022495,1017.6,0.0,0.0
Karachi,2025-01-11 04:00:00+00:00,54.2,54.1,1857.0,43.1,50.0,28.9,131.42708,78.456665,16.65,45.12867,5.637765,1018.5,0.0,0.0
Karachi,2025-01-11 05:00:00+00:00,53.4,53.4,1667.0,36.3,89.0,35.1,132.76042,78.88333,19.6,36.08122,3.4763772,1018.9,0.0,0.0
Karachi,2025-01-11 06:00:00+00:00,45.2,44.9,1437.0,28.9,122.0,38.9,134.10416,79.31333,22.2,28.761608,2.1897945,1018.8,0.0,0.0
Karachi,2025-01-11 07:00:00+00:00,40.2,39.9,1171.0,21.0,142.0,38.4,134.66667,79.49334,23.85,25.123486,1.2727921,1017.7,0.0,0.0
Karachi,2025-01-11 08:00:00+00:00,36.6,36.4,866.0,12.5,156.0,35.5,134.96875,79.590004,24.8,22.98626,2.1749482,1016.5,0.0,0.0
Karachi,2025-01-11 09:00:00+00:00,33.9,33.8,646.0,7.0,164.0,32.9,135.6354,79.80333,25.3,22.311377,4.829907,1015.5,0.0,0.0
Karachi,2025-01-11 10:00:00+00:00,32.1,31.9,567.0,3.6,167.0,31.2,136.38542,80.043335,25.75,20.36994,4.8366103,1014.9,0.0,0.0
Karachi,2025-01-11 11:00:00+00:00,30.9,30.6,574.0,3.1,164.0,29.8,136.93752,80.22,25.85,18.238209,6.1120534,1014.5,0.0,0.0
Karachi,2025-01-11 12:00:00+00:00,27.0,26.5,631.0,11.7,149.0,30.7,137.22917,80.31333,24.75,22.728783,9.3669195,1014.7,0.0,0.0
Karachi,2025-01-11 13:00:00+00:00,41.8,41.3,732.0,37.3,111.0,30.5,134.10417,79.31334,21.95,46.763706,10.63372,1015.6,0.0,0.0
Karachi,2025-01-11 14:00:00+00:00,51.5,50.6,884.0,72.3,58.0,30.3,131.25,78.4,20.9,56.386745,8.287822,1016.3,0.0,0.0
Karachi,2025-01-11 15:00:00+00:00,54.6,53.6,1069.0,96.4,19.0,30.5,128.97919,77.67333,20.45,61.50133,6.2483597,1017.1,0.0,0.0
Karachi,2025-01-11 16:00:00+00:00,60.3,59.0,1342.0,98.9,8.0,32.0,126.94793,77.02333,20.0,64.06828,5.983477,1017.7,0.0,0.0
Karachi,2025-01-11 17:00:00+00:00,66.4,65.2,1649.0,90.4,11.0,34.0,125.114586,76.43667,19.35,65.83899,5.1826253,1018.1,0.0,0.0
Karachi,2025-01-11 18:00:00+00:00,64.5,64.0,1805.0,82.3,14.0,34.0,124.197914,76.14333,18.6,67.207886,5.4149795,1018.0,0.0,0.0
Karachi,2025-01-11 19:00:00+00:00,57.9,57.6,1700.0,79.4,13.0,30.3,124.07292,76.10333,18.25,66.03856,5.5216303,1017.7,0.0,0.0
Karachi,2025-01-11 20:00:00+00:00,49.4,49.1,1445.0,76.9,13.0,24.6,124.14582,76.12666,17.8,61.49759,6.0908127,1017.5,0.0,0.0
Karachi,2025-01-11 21:00:00+00:00,41.9,41.9,1192.0,71.3,15.0,20.1,124.08333,76.10666,17.1,53.027405,6.28713,1017.6,0.0,0.0
Karachi,2025-01-11 22:00:00+00:00,37.0,36.9,931.0,59.0,23.0,18.0,123.80206,76.01666,16.5,45.402195,5.95906,1017.5,0.0,0.0
Karachi,2025-01-11 23:00:00+00:00,33.6,33.6,672.0,43.7,34.0,17.1,123.416664,75.89333,16.05,43.101467,6.444905,1017.5,0.0,0.0
Karachi,2025-01-12 00:00:00+00:00,35.3,35.3,598.0,56.3,17.0,15.8,122.97915,75.753334,15.7,42.097652,7.0107627,1017.7,0.0,1.0
Karachi,2025-01-12 01:00:00+00:00,33.8,33.8,868.0,56.1,17.0,17.6,122.614586,75.636665,14.75,46.849083,6.792466,1018.4,0.0,0.0
Karachi,2025-01-12 02:00:00+00:00,36.2,36.1,1321.0,55.4,19.0,20.2,122.12501,75.48,14.65,44.7174,7.24486,1018.9,0.0,0.0
Karachi,2025-01-12 03:00:00+00:00,42.3,42.3,1663.0,51.8,30.0,22.8,121.55207,75.29666,14.7,43.171127,6.804381,1019.7,0.0,0.0
Karachi,2025-01-12 04:00:00+00:00,41.3,41.3,1798.0,42.8,59.0,25.6,120.812485,75.06,16.4,38.441986,5.6521144,1020.5,0.0,0.0
Karachi,2025-01-12 05:00:00+00:00,36.9,36.8,1821.0,30.9,97.0,28.4,119.47916,74.63332,19.65,30.785807,4.846648,1021.1,0.0,3.0
Karachi,2025-01-12 06:00:00+00:00,39.2,39.1,1718.0,20.9,130.0,30.1,117.74999,74.079994,22.3,25.240232,6.1858225,1021.0,0.0,0.0
Karachi,2025-01-12 07:00:00+00:00,40.6,40.5,1395.0,14.4,153.0,30.0,117.14581,73.88666,23.8,23.550846,7.1208143,1020.1,0.0,0.0
Karachi,2025-01-12 08:00:00+00:00,39.0,38.9,946.0,9.8,170.0,28.8,117.20831,73.90666,24.85,21.56746,6.889557,1018.9,0.0,0.0
Karachi,2025-01-12 09:00:00+00:00,36.6,36.4,636.0,7.2,179.0,27.5,117.468735,73.99,25.45,20.293985,7.0591216,1017.9,0.0,0.0
Karachi,2025-01-12 10:00:00+00:00,35.3,35.2,601.0,6.8,179.0,26.2,117.73958,74.07667,25.75,20.007593,7.79215,1017.3,0.0,0.0
Karachi,2025-01-12 11:00:00+00:00,35.3,35.2,705.0,8.5,171.0,24.8,118.083336,74.18667,25.6,20.699877,9.9571085,1017.3,0.0,0.0
Karachi,2025-01-12 12:00:00+00:00,36.4,36.3,812.0,11.7,156.0,22.1,118.56249,74.34,24.9,21.735548,12.800266,1017.6,0.0,0.0
Karachi,2025-01-12 13:00:00+00:00,44.0,43.9,891.0,18.0,138.0,21.5,129.20918,74.666664,23.5,22.643063,12.9625,1018.5,0.0,0.0
Karachi,2025-01-12 14:00:00+00:00,48.5,48.4,973.0,26.5,114.0,20.7,137.92516,74.753334,22.3,23.915525,13.53236,1019.1,0.0,0.0
Karachi,2025-01-12 15:00:00+00:00,49.5,49.2,1013.0,31.4,96.0,20.1,134.5238,74.68001,21.15,25.656586,13.089354,1019.8,0.0,0.0
Karachi,2025-01-12 16:00:00+00:00,50.2,49.9,980.0,29.3,90.0,19.8,122.406456,74.53333,19.95,28.230066,13.089354,1020.1,0.0,0.0
Karachi,2025-01-12 17:00:00+00:00,50.8,50.4,906.0,23.5,91.0,19.8,118.21876,74.23,19.05,30.286228,13.584932,1020.0,0.0,0.0
Karachi,2025-01-12 18:00:00+00:00,51.1,50.8,838.0,18.2,93.0,19.7,116.67709,73.736664,18.4,32.459854,13.243156,1019.8,0.0,0.0
Karachi,2025-01-12 19:00:00+00:00,51.2,50.9,788.0,14.6,95.0,19.6,115.3021,73.29667,17.85,35.321922,12.783802,1019.6,0.0,0.0
Karachi,2025-01-12 20:00:00+00:00,51.2,50.8,745.0,11.5,99.0,19.5,114.60417,73.07334,17.4,37.518703,12.4811535,1019.4,0.0,0.0
Karachi,2025-01-12 21:00:00+00:00,51.8,51.3,719.0,9.0,101.0,19.4,114.78126,73.130005,16.95,40.13377,12.534257,1019.0,0.0,0.0
Karachi,2025-01-12 22:00:00+00:00,53.3,52.9,702.0,6.9,102.0,19.4,115.76044,73.44334,16.65,42.52062,13.644427,1019.1,0.0,0.0
Karachi,2025-01-12 23:00:00+00:00,55.8,55.3,702.0,5.4,102.0,19.5,117.427086,73.97667,16.2,45.795246,14.292725,1019.2,0.0,0.0
Karachi,2025-01-13 00:00:00+00:00,59.4,58.8,760.0,5.8,102.0,19.9,119.68751,74.700005,15.7,48.78935,14.386494,1019.7,0.0,0.0
Karachi,2025-01-13 01:00:00+00:00,62.6,61.9,947.0,10.4,93.0,19.7,122.13542,75.48334,14.9,53.176437,14.292725,1020.8,0.0,1.0
Karachi,2025-01-13 02:00:00+00:00,66.6,65.7,1192.0,16.5,80.0,19.5,125.062515,76.42,14.65,54.984562,14.045767,1021.4,0.0,4.0
Karachi,2025-01-13 03:00:00+00:00,71.0,69.8,1316.0,19.9,75.0,19.0,128.14583,77.40666,14.65,55.750587,13.779114,1021.6,0.0,0.0
Karachi,2025-01-13 04:00:00+00:00,73.1,71.9,1207.0,17.9,83.0,18.1,131.01042,78.32333,15.75,52.66991,13.432632,1022.0,0.0,2.0
Karachi,2025-01-13 05:00:00+00:00,73.6,71.7,977.0,13.2,99.0,16.9,134.19792,79.34333,17.65,47.82389,13.864674,1022.2,0.0,36.0
Karachi,2025-01-13 06:00:00+00:00,70.1,68.0,787.0,9.3,114.0,15.9,137.83333,80.50667,19.6,42.33127,15.056652,1021.8,0.0,15.0
Karachi,2025-01-13 07:00:00+00:00,60.8,59.1,694.0,7.3,127.0,15.1,140.84375,81.46999,21.15,36.401363,14.81259,1020.7,0.0,0.0
Karachi,2025-01-13 08:00:00+00:00,51.9,50.8,641.0,6.0,139.0,14.5,142.78125,82.09,22.3,31.762398,13.945064,1019.3,0.0,0.0
Karachi,2025-01-13 09:00:00+00:00,45.6,44.7,619.0,5.7,147.0,14.1,144.02083,82.486664,23.05,29.306614,12.641076,1018.1,0.0,0.0
Karachi,2025-01-13 10:00:00+00:00,41.4,40.6,619.0,6.1,149.0,13.9,144.88542,82.76333,23.5,27.343706,11.7,1017.3,0.0,0.0
Karachi,2025-01-13 11:00:00+00:00,38.8,38.0,650.0,7.4,145.0,13.9,145.4479,82.94334,23.45,26.9472,11.545284,1016.8,0.0,0.0
Karachi,2025-01-13 12:00:00+00:00,29.9,29.7,725.0,10.3,133.0,13.5,145.73958,83.03667,22.95,27.095396,11.885453,1016.7,0.0,0.0
Karachi,2025-01-13 13:00:00+00:00,37.7,37.4,889.0,16.1,119.0,13.7,145.05208,82.81666,21.8,32.631268,11.638917,1017.1,0.0,0.0
Karachi,2025-01-13 14:00:00+00:00,44.1,43.7,1099.0,23.9,99.0,13.9,144.375,82.600006,20.7,36.779404,11.638917,1017.7,0.0,0.0
Karachi,2025-01-13 15:00:00+00:00,47.8,47.3,1232.0,28.9,83.0,14.0,143.8854,82.44333,19.7,40.224255,11.334285,1018.4,0.0,0.0
Karachi,2025-01-13 16:00:00+00:00,50.4,49.7,1229.0,28.7,76.0,14.0,143.68748,82.38,18.55,44.576977,11.032987,1018.9,0.0,0.0
Karachi,2025-01-13 17:00:00+00:00,52.4,51.7,1151.0,25.7,72.0,13.9,143.66666,82.37334,17.7,49.170135,10.560341,1019.3,0.0,0.0
Karachi,2025-01-13 18:00:00+00:00,54.0,53.2,1059.0,22.3,71.0,13.5,143.80206,82.41666,16.9,53.337982,10.094454,1019.0,0.0,0.0
Karachi,2025-01-13 19:00:00+00:00,54.8,54.0,966.0,18.9,71.0,12.7,144.05205,82.49666,16.25,56.35173,10.086427,1018.7,0.0,0.0
Karachi,2025-01-13 20:00:00+00:00,54.9,54.0,860.0,15.0,74.0,11.7,144.37498,82.59999,15.75,58.577484,9.885262,1018.5,0.0,0.0
Karachi,2025-01-13 21:00:00+00:00,54.7,53.8,769.0,11.9,76.0,11.0,144.70833,82.706665,15.25,60.89834,10.1456785,1018.3,0.0,0.0
Karachi,2025-01-13 22:00:00+00:00,54.6,53.7,676.0,9.2,78.0,10.7,144.96875,82.79,14.9,62.49673,10.144082,1018.2,0.0,0.0
Karachi,2025-01-13 23:00:00+00:00,54.6,53.8,599.0,7.2,80.0,10.7,145.05208,82.816666,14.4,64.54535,9.97986,1018.1,0.0,0.0
Karachi,2025-01-14 00:00:00+00:00,54.8,54.0,618.0,7.6,80.0,10.9,144.89583,82.76666,14.1,65.36388,10.32924,1018.1,0.0,0.0
Karachi,2025-01-14 01:00:00+00:00,55.9,55.2,828.0,14.3,71.0,11.7,144.39586,82.606674,13.7,65.72369,10.296251,1018.9,0.0,0.0
Karachi,2025-01-14 02:00:00+00:00,58.8,58.0,1135.0,23.3,60.0,12.9,143.69792,82.38334,13.5,66.357124,10.387107,1019.3,0.0,0.0
Karachi,2025-01-14 03:00:00+00:00,63.8,63.1,1332.0,28.6,57.0,14.3,142.89584,82.12666,13.6,65.70191,10.337078,1019.9,0.0,0.0
Karachi,2025-01-14 04:00:00+00:00,65.9,65.2,1321.0,26.7,70.0,15.9,142.19792,81.903336,14.9,60.19495,8.856658,1020.2,0.0,0.0
Karachi,2025-01-14 05:00:00+00:00,65.9,65.0,1201.0,21.1,92.0,17.7,141.49998,81.67999,17.15,52.85988,8.61371,1020.8,0.0,0.0
Karachi,2025-01-14 06:00:00+00:00,59.6,58.2,1064.0,15.9,113.0,19.4,140.80208,81.456665,19.5,44.99794,8.209263,1020.4,0.0,0.0
Karachi,2025-01-14 07:00:00+00:00,51.0,49.2,915.0,12.3,130.0,21.3,139.78123,81.13,21.4,36.599365,6.21717,1019.2,0.0,0.0
Karachi,2025-01-14 08:00:00+00:00,44.0,41.9,749.0,9.3,146.0,23.1,138.75,80.8,22.75,34.4138,4.3573384,1017.7,0.0,0.0
Karachi,2025-01-14 09:00:00+00:00,42.8,40.0,641.0,7.6,156.0,24.3,137.8229,80.50333,23.7,34.09577,3.9844694,1016.6,0.0,0.0
Karachi,2025-01-14 10:00:00+00:00,45.4,41.1,633.0,5.1,162.0,24.3,137.33333,80.34667,24.1,33.860397,3.6,1015.9,0.0,0.0
Karachi,2025-01-14 11:00:00+00:00,47.6,41.7,684.0,4.0,163.0,23.7,137.3854,80.36333,23.9,35.09887,5.00128,1015.8,0.0,0.0
Karachi,2025-01-14 12:00:00+00:00,42.0,37.4,744.0,12.8,150.0,25.3,137.77083,80.48667,23.4,37.424374,5.7852573,1015.7,0.0,0.0
Karachi,2025-01-14 13:00:00+00:00,50.2,46.7,775.0,39.4,111.0,26.9,138.5729,80.74333,21.95,44.920208,9.335737,1016.3,0.0,1.0
Karachi,2025-01-14 14:00:00+00:00,67.1,64.3,814.0,75.6,59.0,29.0,139.54166,81.05333,20.35,51.244812,10.348043,1017.0,0.0,0.0
Karachi,2025-01-14 15:00:00+00:00,77.8,75.0,927.0,99.7,20.0,29.8,141.6875,81.74,19.45,56.39821,9.059205,1017.8,0.0,0.0
Karachi,2025-01-14 16:00:00+00:00,82.4,79.9,1226.0,101.0,9.0,28.5,144.5729,82.66334,18.95,59.750874,5.3517847,1018.5,0.0,0.0
Karachi,2025-01-14 17:00:00+00:00,72.9,71.5,1598.0,90.2,13.0,25.9,147.71877,83.670006,18.65,58.30318,6.299999,1018.9,0.0,0.0
Karachi,2025-01-14 18:00:00+00:00,65.0,63.8,1767.0,77.4,20.0,22.9,149.78127,84.33,18.8,51.87377,6.3690495,1019.0,0.0,0.0
Karachi,2025-01-14 19:00:00+00:00,61.7,60.5,1545.0,64.6,27.0,19.1,150.1864,84.68334,18.0,49.08391,8.4963045,1018.8,0.0,0.0
